,co_fracc,latitud,longitud,barrio,comuna,fecha,n_personas
3149,5_19,-34.623247533431396,-58.4164560461465,Boedo,5,2020-04-28,1
3150,5_19,-34.623247533431396,-58.4164560461465,Boedo,5,2020-05-04,1
3151,5_19,-34.623247533431396,-58.4164560461465,Boedo,5,2020-05-10,2
3152,5_19,-34.623247533431396,-58.4164560461465,Boedo,5,2020-05-09,2
3153,5_19,-34.623247533431396,-58.4164560461465,Boedo,5,2020-05-19,2
3154,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-03-23,2
3155,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-03-24,1
3156,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-03-25,1
3157,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-03-26,2
3158,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-03-27,1
3159,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-03-19,1
3160,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-04-18,1
3161,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-04-23,3
3162,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-05-03,3
3163,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-05-01,1
3164,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-05-09,1
3165,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-05-07,2
3166,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-05-08,1
3167,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-05-12,1
3168,5_2,-34.5997522294029,-58.415411769144896,Almagro,5,2020-05-16,1
3169,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-03-27,2
3170,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-03-28,1
3171,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-04-05,2
3172,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-04-13,1
3173,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-04-21,1
3174,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-04-26,1
3175,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-04-27,1
3176,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-05-06,2
3177,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-05-09,1
3178,5_20,-34.632652426908,-58.4139852662145,Boedo,5,2020-05-15,1
3179,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-03-23,2
3180,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-03-24,1
3181,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-03-25,1
3182,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-03-21,1
3183,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-04-06,1
3184,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-04-09,2
3185,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-04-15,3
3186,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-04-22,1
3187,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-05-02,2
3188,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-05-10,1
3189,5_21,-34.6284670016392,-58.421087324766,Boedo,5,2020-05-08,2
3190,5_22,-34.6348176242001,-58.420658767459095,Boedo,5,2020-03-23,1
